service_date,peak_offpeak_ind,pct
2022/07/21 04:00:00+00,OFF_PEAK,0.7882963264279349
2022/07/19 04:00:00+00,OFF_PEAK,0.7937222293886628
2022/07/19 04:00:00+00,PEAK,0.8123558265484466
2022/07/18 04:00:00+00,OFF_PEAK,0.7981884379408658
2022/07/18 04:00:00+00,PEAK,0.8629057011939477
2022/07/17 04:00:00+00,OFF_PEAK,0.8229793574577643
2022/07/16 04:00:00+00,OFF_PEAK,0.7699404439001053
2022/07/15 04:00:00+00,OFF_PEAK,0.8143308884177052
2022/07/15 04:00:00+00,PEAK,0.8327083840283689
2022/07/14 04:00:00+00,OFF_PEAK,0.7567554884041092
2022/07/14 04:00:00+00,PEAK,0.7638730515872472
2022/07/13 04:00:00+00,PEAK,0.8238534254946456
2022/07/13 04:00:00+00,OFF_PEAK,0.8101207698647805
2022/07/11 04:00:00+00,PEAK,0.8098865496440177
2022/07/11 04:00:00+00,OFF_PEAK,0.8109016833101289
2022/07/12 04:00:00+00,PEAK,0.8027668644672692
2022/07/12 04:00:00+00,OFF_PEAK,0.8108464698350075
2022/07/10 04:00:00+00,OFF_PEAK,0.7857955558196186
2022/07/08 04:00:00+00,OFF_PEAK,0.809645096399118
2022/07/08 04:00:00+00,PEAK,0.8257488943756419
2022/07/09 04:00:00+00,OFF_PEAK,0.7619724106506354
2022/07/07 04:00:00+00,OFF_PEAK,0.6565919363974073
2022/07/07 04:00:00+00,PEAK,0.6808565809669992
2022/07/06 04:00:00+00,PEAK,0.8321527047779498
2022/07/06 04:00:00+00,OFF_PEAK,0.8427175995651129
2022/07/04 04:00:00+00,OFF_PEAK,0.772934148411989
2022/07/04 04:00:00+00,PEAK,0.8524640424104017
2022/07/05 04:00:00+00,OFF_PEAK,0.8291190148082942
2022/07/05 04:00:00+00,PEAK,0.8347311540797762
2022/07/03 04:00:00+00,OFF_PEAK,0.8159908268056826
2022/07/02 04:00:00+00,OFF_PEAK,0.7975203690949174
2022/07/01 04:00:00+00,PEAK,0.9696082261784159
2022/07/01 04:00:00+00,OFF_PEAK,0.8668605036595514
2022/06/30 04:00:00+00,PEAK,0.9366418220858205
2022/06/30 04:00:00+00,OFF_PEAK,0.8681318312825165
2022/06/29 04:00:00+00,OFF_PEAK,0.9666590784709783
2022/06/29 04:00:00+00,PEAK,0.9889562576734757
2022/06/28 04:00:00+00,OFF_PEAK,0.8858046872362284
2022/06/28 04:00:00+00,PEAK,0.9683854472878052
2022/06/27 04:00:00+00,OFF_PEAK,0.9509484149299926
2022/06/27 04:00:00+00,PEAK,1.0
2022/06/24 04:00:00+00,OFF_PEAK,0.9543927486090525
2022/06/24 04:00:00+00,PEAK,0.8316074354340046
2022/06/26 04:00:00+00,OFF_PEAK,0.6513624920541132
2022/06/25 04:00:00+00,OFF_PEAK,0.5964182525753797
2022/06/23 04:00:00+00,OFF_PEAK,0.8345002146207183
2022/06/23 04:00:00+00,PEAK,0.7965991740282099
2022/06/22 04:00:00+00,PEAK,0.9031081581504687
2022/06/22 04:00:00+00,OFF_PEAK,0.850792669365288
2022/06/21 04:00:00+00,OFF_PEAK,0.8000459600101253
2022/06/21 04:00:00+00,PEAK,1.0
2022/06/20 04:00:00+00,PEAK,0.9347163849063088
2022/06/20 04:00:00+00,OFF_PEAK,0.8780767635606986
2022/06/19 04:00:00+00,OFF_PEAK,0.8388699167586038
2022/06/18 04:00:00+00,OFF_PEAK,0.8193423283457157
2022/06/17 04:00:00+00,OFF_PEAK,0.7926530151569929
2022/06/17 04:00:00+00,PEAK,0.7736765124608914
2022/06/16 04:00:00+00,OFF_PEAK,0.8484497213429824
2022/06/16 04:00:00+00,PEAK,0.8435699886907969
2022/06/15 04:00:00+00,PEAK,0.8373826265039276
2022/06/15 04:00:00+00,OFF_PEAK,0.8436333427380168
2022/06/14 04:00:00+00,OFF_PEAK,0.8217157147704706
2022/06/14 04:00:00+00,PEAK,0.842416353047172
2022/06/13 04:00:00+00,PEAK,0.8665132071487804
2022/06/13 04:00:00+00,OFF_PEAK,0.8518618460783409
2022/06/10 04:00:00+00,OFF_PEAK,0.8400162373460759
2022/06/10 04:00:00+00,PEAK,0.8389752398882755
2022/06/12 04:00:00+00,OFF_PEAK,0.8115181893928827
2022/06/11 04:00:00+00,OFF_PEAK,0.7974089725742272
2022/06/09 04:00:00+00,PEAK,0.8064866977171725
2022/06/09 04:00:00+00,OFF_PEAK,0.8153994918552961
2022/06/07 04:00:00+00,OFF_PEAK,0.8266205165931436
2022/06/07 04:00:00+00,PEAK,0.8611478751544149
2022/06/08 04:00:00+00,OFF_PEAK,0.8007710286860499
2022/06/08 04:00:00+00,PEAK,0.8213296205139853
2022/06/06 04:00:00+00,OFF_PEAK,0.8336485602094241
2022/06/06 04:00:00+00,PEAK,0.8759067147630911
2022/06/05 04:00:00+00,OFF_PEAK,0.8257135222167449
2022/06/04 04:00:00+00,OFF_PEAK,0.8041013308297287
2022/06/03 04:00:00+00,PEAK,0.8263785781164265
2022/06/03 04:00:00+00,OFF_PEAK,0.8393726041502012
2022/06/02 04:00:00+00,PEAK,0.8747465691203613
2022/06/02 04:00:00+00,OFF_PEAK,0.78100157501507
2022/06/01 04:00:00+00,PEAK,0.8520134944219377
2022/06/01 04:00:00+00,OFF_PEAK,0.8152654040497213
2022/05/31 04:00:00+00,OFF_PEAK,0.8452367713469293
2022/05/31 04:00:00+00,PEAK,0.8130344059016887
2022/05/30 04:00:00+00,OFF_PEAK,0.8322353986773201
2022/05/30 04:00:00+00,PEAK,0.8081799776455699
2022/05/29 04:00:00+00,OFF_PEAK,0.8420229235043534
2022/05/28 04:00:00+00,OFF_PEAK,0.7943819787573435
2022/05/27 04:00:00+00,OFF_PEAK,0.8144576509056577
2022/05/27 04:00:00+00,PEAK,0.8164504024125675
2022/05/26 04:00:00+00,PEAK,0.8464162619183857
2022/05/26 04:00:00+00,OFF_PEAK,0.7751372499641878
2022/05/25 04:00:00+00,OFF_PEAK,0.8035267212971127
2022/05/25 04:00:00+00,PEAK,0.791446196662629
2022/05/24 04:00:00+00,OFF_PEAK,0.8391726470632881
2022/05/24 04:00:00+00,PEAK,0.8647296918769516
2022/05/23 04:00:00+00,OFF_PEAK,0.8148843578654513
2022/05/23 04:00:00+00,PEAK,0.8213857866279536
2022/05/22 04:00:00+00,OFF_PEAK,0.7730638927586038
2022/05/20 04:00:00+00,OFF_PEAK,0.8366210003644644
2022/05/20 04:00:00+00,PEAK,0.8072803960628241
2022/05/21 04:00:00+00,OFF_PEAK,0.7872811046198128
2022/05/19 04:00:00+00,PEAK,0.8218604377393515
2022/05/19 04:00:00+00,OFF_PEAK,0.7968828067470941
2022/05/18 04:00:00+00,PEAK,0.8320455813684994
2022/05/18 04:00:00+00,OFF_PEAK,0.8055735636339385
2022/05/17 04:00:00+00,PEAK,0.811100647542876
2022/05/17 04:00:00+00,OFF_PEAK,0.8311863729008231
2022/05/15 04:00:00+00,OFF_PEAK,0.8330146991800322
2022/05/16 04:00:00+00,PEAK,0.7906279389278257
2022/05/16 04:00:00+00,OFF_PEAK,0.8441266611080491
2022/05/14 04:00:00+00,OFF_PEAK,0.8103199182708164
2022/05/13 04:00:00+00,PEAK,0.8286262640938157
2022/05/13 04:00:00+00,OFF_PEAK,0.8262418976591085
2022/05/12 04:00:00+00,PEAK,0.8556385538685232
2022/05/12 04:00:00+00,OFF_PEAK,0.8357927023134901
2022/05/11 04:00:00+00,PEAK,0.7879523373108062
2022/05/11 04:00:00+00,OFF_PEAK,0.8362911571277168
2022/05/10 04:00:00+00,OFF_PEAK,0.8251304633682539
2022/05/10 04:00:00+00,PEAK,0.7405232703950383
2022/05/09 04:00:00+00,PEAK,0.8574050062661946
2022/05/09 04:00:00+00,OFF_PEAK,0.8627577631201191
2022/05/08 04:00:00+00,OFF_PEAK,0.8272525875627207
2022/05/06 04:00:00+00,PEAK,0.7925887595378471
2022/05/06 04:00:00+00,OFF_PEAK,0.8176059607064666
2022/05/07 04:00:00+00,OFF_PEAK,0.8314080569373253
2022/05/05 04:00:00+00,PEAK,0.8475765024730524
2022/05/05 04:00:00+00,OFF_PEAK,0.8432214818656985
2022/05/04 04:00:00+00,OFF_PEAK,0.8438674914155307
2022/05/04 04:00:00+00,PEAK,0.82638575997775
2022/05/03 04:00:00+00,OFF_PEAK,0.7836662788160862
2022/05/03 04:00:00+00,PEAK,0.740558133669445
2022/05/02 04:00:00+00,PEAK,0.7772019120006107
2022/05/02 04:00:00+00,OFF_PEAK,0.8067291710862489
2022/04/30 04:00:00+00,OFF_PEAK,0.83320854096202
2022/05/01 04:00:00+00,OFF_PEAK,0.7713258264827565
2022/04/29 04:00:00+00,OFF_PEAK,0.8418790826606435
2022/04/29 04:00:00+00,PEAK,0.845603686162038
2022/04/28 04:00:00+00,PEAK,0.850595291724439
2022/04/28 04:00:00+00,OFF_PEAK,0.8318611089058331
2022/04/27 04:00:00+00,PEAK,0.8691569618097053
2022/04/27 04:00:00+00,OFF_PEAK,0.8410132498599319
2022/04/26 04:00:00+00,PEAK,0.8451011788989112
2022/04/26 04:00:00+00,OFF_PEAK,0.843251447738673
2022/04/25 04:00:00+00,PEAK,0.8462178071428337
2022/04/25 04:00:00+00,OFF_PEAK,0.8647921984446357
2022/04/23 04:00:00+00,OFF_PEAK,0.8147680003677061
2022/04/24 04:00:00+00,OFF_PEAK,0.8597219385550782
2022/04/22 04:00:00+00,PEAK,0.8564003446134506
2022/04/22 04:00:00+00,OFF_PEAK,0.8542418295002594
2022/04/20 04:00:00+00,OFF_PEAK,0.8296949818416762
2022/04/20 04:00:00+00,PEAK,0.8278074416637817
2022/04/21 04:00:00+00,OFF_PEAK,0.8525303271549315
2022/04/21 04:00:00+00,PEAK,0.8727048263296048
2022/04/19 04:00:00+00,OFF_PEAK,0.8334856347773767
2022/04/19 04:00:00+00,PEAK,0.8296938623048987
2022/04/18 04:00:00+00,OFF_PEAK,0.7999523181457276
2022/04/18 04:00:00+00,PEAK,0.809525755090104
2022/04/17 04:00:00+00,OFF_PEAK,0.8267514047557212
2022/04/15 04:00:00+00,OFF_PEAK,0.8493873120002982
2022/04/15 04:00:00+00,PEAK,0.786119080224868
2022/04/16 04:00:00+00,OFF_PEAK,0.8413071663515783
2022/04/14 04:00:00+00,OFF_PEAK,0.8383528627713815
2022/04/14 04:00:00+00,PEAK,0.847889959781962
2022/04/13 04:00:00+00,PEAK,0.8684590718788986
2022/04/13 04:00:00+00,OFF_PEAK,0.8504906311100273
2022/04/12 04:00:00+00,OFF_PEAK,0.8119680800975032
2022/04/12 04:00:00+00,PEAK,0.8561876187454008
2022/04/11 04:00:00+00,OFF_PEAK,0.8372441841943057
2022/04/11 04:00:00+00,PEAK,0.8822090672783565
2022/04/10 04:00:00+00,OFF_PEAK,0.8455438678165453
2022/04/09 04:00:00+00,OFF_PEAK,0.8215009100819481
2022/04/08 04:00:00+00,PEAK,0.8239074095441542
2022/04/08 04:00:00+00,OFF_PEAK,0.829529368740289
2022/04/07 04:00:00+00,OFF_PEAK,0.8488037161242776
2022/04/07 04:00:00+00,PEAK,0.8927711217529495
2022/04/05 04:00:00+00,PEAK,0.8207397484249513
2022/04/05 04:00:00+00,OFF_PEAK,0.8345288459019872
2022/04/06 04:00:00+00,OFF_PEAK,0.8087724974761719
2022/04/06 04:00:00+00,PEAK,0.857451535332438
2022/04/04 04:00:00+00,OFF_PEAK,0.8238710350439179
2022/04/04 04:00:00+00,PEAK,0.7329424114295787
2022/04/03 04:00:00+00,OFF_PEAK,0.8393179193094086
2022/04/01 04:00:00+00,PEAK,0.7255549125045343
2022/04/01 04:00:00+00,OFF_PEAK,0.7229453177052749
2022/04/02 04:00:00+00,OFF_PEAK,0.7727902676879526
2022/03/31 04:00:00+00,PEAK,0.7892493635913431
2022/03/31 04:00:00+00,OFF_PEAK,0.770155768837976
2022/03/30 04:00:00+00,OFF_PEAK,0.7675043339748642
2022/03/30 04:00:00+00,PEAK,0.7905018532410696
2022/03/29 04:00:00+00,OFF_PEAK,0.8290723764665248
2022/03/29 04:00:00+00,PEAK,0.8141558946493708
2022/03/28 04:00:00+00,OFF_PEAK,0.7754519664732431
2022/03/28 04:00:00+00,PEAK,0.7601054112081465
2022/03/27 04:00:00+00,OFF_PEAK,0.8267477596194638
2022/03/25 04:00:00+00,OFF_PEAK,0.8121204717729996
2022/03/25 04:00:00+00,PEAK,0.7954689411882562
2022/03/26 04:00:00+00,OFF_PEAK,0.7904990312380179
2022/03/24 04:00:00+00,OFF_PEAK,0.8323248884628668
2022/03/24 04:00:00+00,PEAK,0.855451870288899
2022/03/22 04:00:00+00,OFF_PEAK,0.8576401757440705
2022/03/22 04:00:00+00,PEAK,0.8646288190854392
2022/03/23 04:00:00+00,OFF_PEAK,0.8505126320374604
2022/03/23 04:00:00+00,PEAK,0.7760899566584037
2022/03/21 04:00:00+00,OFF_PEAK,0.813083172008256
2022/03/21 04:00:00+00,PEAK,0.8269397748216382
2022/03/19 04:00:00+00,OFF_PEAK,0.8021656138537637
2022/03/20 04:00:00+00,OFF_PEAK,0.8401157906095724
2022/03/18 04:00:00+00,PEAK,0.7370288911304465
2022/03/18 04:00:00+00,OFF_PEAK,0.7997859674938133
2022/03/17 04:00:00+00,OFF_PEAK,0.846841985364583
2022/03/17 04:00:00+00,PEAK,0.7992325631178486
2022/03/16 04:00:00+00,OFF_PEAK,0.8399313044241603
2022/03/16 04:00:00+00,PEAK,0.7608559035115605
2022/03/15 04:00:00+00,PEAK,0.8053079352844563
2022/03/15 04:00:00+00,OFF_PEAK,0.8170800151361394
2022/03/14 04:00:00+00,OFF_PEAK,0.8511183701793525
2022/03/14 04:00:00+00,PEAK,0.8318760785385492
2022/03/13 05:00:00+00,OFF_PEAK,0.867163920082723
2022/03/12 05:00:00+00,OFF_PEAK,0.7885227484959788
2022/03/11 05:00:00+00,OFF_PEAK,0.7932280991448603
2022/03/11 05:00:00+00,PEAK,0.763379271427446
2022/03/10 05:00:00+00,OFF_PEAK,0.8049345456783794
2022/03/10 05:00:00+00,PEAK,0.8414145510700831
2022/03/09 05:00:00+00,PEAK,0.8319323451405344
2022/03/09 05:00:00+00,OFF_PEAK,0.8336470202150429
2022/03/08 05:00:00+00,PEAK,0.8608546473436943
2022/03/08 05:00:00+00,OFF_PEAK,0.8557663736242938
2022/03/07 05:00:00+00,PEAK,0.8083776798676663
2022/03/07 05:00:00+00,OFF_PEAK,0.8164969028015887
2022/03/05 05:00:00+00,OFF_PEAK,0.8100295688260092
2022/03/06 05:00:00+00,OFF_PEAK,0.8261992579004035
2022/03/04 05:00:00+00,OFF_PEAK,0.8089208357534746
2022/03/04 05:00:00+00,PEAK,0.8427422452626915
2022/03/03 05:00:00+00,PEAK,0.7489887704863551
2022/03/03 05:00:00+00,OFF_PEAK,0.8068378037150369
2022/03/02 05:00:00+00,OFF_PEAK,0.7917193484214503
2022/03/02 05:00:00+00,PEAK,0.829968010258984
2022/03/01 05:00:00+00,OFF_PEAK,0.8319876410011688
2022/03/01 05:00:00+00,PEAK,0.8012392328725003
2022/02/28 05:00:00+00,OFF_PEAK,0.8132542458402728
2022/02/28 05:00:00+00,PEAK,0.8018350953614877
2022/02/27 05:00:00+00,OFF_PEAK,0.7956567802845254
2022/02/26 05:00:00+00,OFF_PEAK,0.719883093408929
2022/02/25 05:00:00+00,PEAK,0.7167835364899608
2022/02/25 05:00:00+00,OFF_PEAK,0.7284179928200183
2022/02/24 05:00:00+00,OFF_PEAK,0.8454850240921219
2022/02/24 05:00:00+00,PEAK,0.8320954416825578
2022/02/23 05:00:00+00,PEAK,0.8601832916221458
2022/02/23 05:00:00+00,OFF_PEAK,0.7999444427458912
2022/02/22 05:00:00+00,OFF_PEAK,0.8467832193748032
2022/02/22 05:00:00+00,PEAK,0.8113792692622841
2022/02/21 05:00:00+00,PEAK,0.8722034705946932
2022/02/21 05:00:00+00,OFF_PEAK,0.7946406939436241
2022/02/20 05:00:00+00,OFF_PEAK,0.8359826915783004
2022/02/19 05:00:00+00,OFF_PEAK,0.7814900287259791
2022/02/18 05:00:00+00,PEAK,0.8197515887176171
2022/02/18 05:00:00+00,OFF_PEAK,0.8293711370662074
2022/02/17 05:00:00+00,OFF_PEAK,0.8136586657643278
2022/02/17 05:00:00+00,PEAK,0.8432159588577495
2022/02/16 05:00:00+00,OFF_PEAK,0.7935367812284901
2022/02/16 05:00:00+00,PEAK,0.8521692631945869
2022/02/14 05:00:00+00,PEAK,0.791987814040179
2022/02/14 05:00:00+00,OFF_PEAK,0.7705980267408448
2022/02/15 05:00:00+00,PEAK,0.8311990260166748
2022/02/15 05:00:00+00,OFF_PEAK,0.8521020621744191
2022/02/13 05:00:00+00,OFF_PEAK,0.7819897725976959
2022/02/12 05:00:00+00,OFF_PEAK,0.7947346040112241
2022/02/11 05:00:00+00,OFF_PEAK,0.8238817152094731
2022/02/11 05:00:00+00,PEAK,0.8216770865542807
2022/02/10 05:00:00+00,OFF_PEAK,0.8188647598419095
2022/02/10 05:00:00+00,PEAK,0.8534429575827907
2022/02/09 05:00:00+00,PEAK,0.840236675427767
2022/02/09 05:00:00+00,OFF_PEAK,0.8244255928433218
2022/02/08 05:00:00+00,OFF_PEAK,0.8179794904590553
2022/02/08 05:00:00+00,PEAK,0.8358625749704471
2022/02/07 05:00:00+00,OFF_PEAK,0.8256829171139662
2022/02/07 05:00:00+00,PEAK,0.8231149010698999
2022/02/06 05:00:00+00,OFF_PEAK,0.7677739784657669
2022/02/05 05:00:00+00,OFF_PEAK,0.7001571189317727
2022/02/04 05:00:00+00,OFF_PEAK,0.7396647104289298
2022/02/04 05:00:00+00,PEAK,0.7438694971042515
2022/02/03 05:00:00+00,PEAK,0.852783026290517
2022/02/03 05:00:00+00,OFF_PEAK,0.7872700765995324
2022/02/02 05:00:00+00,OFF_PEAK,0.7900509983735654
2022/02/02 05:00:00+00,PEAK,0.8797340841756677
2022/02/01 05:00:00+00,PEAK,0.8313418055784784
2022/02/01 05:00:00+00,OFF_PEAK,0.7722992538571144
2022/01/31 05:00:00+00,OFF_PEAK,0.8049322948284956
2022/01/31 05:00:00+00,PEAK,0.7629617722003565
2022/01/29 05:00:00+00,OFF_PEAK,0.48479421121358274
2022/01/30 05:00:00+00,OFF_PEAK,0.6161190166453655
2022/01/28 05:00:00+00,OFF_PEAK,0.8300081222392732
2022/01/28 05:00:00+00,PEAK,0.8571703375575951
2022/01/27 05:00:00+00,PEAK,0.8328033232660118
2022/01/27 05:00:00+00,OFF_PEAK,0.8115454159876777
2022/01/26 05:00:00+00,PEAK,0.8570350945378844
2022/01/26 05:00:00+00,OFF_PEAK,0.8129895648848278
2022/01/25 05:00:00+00,OFF_PEAK,0.844185477071819
2022/01/25 05:00:00+00,PEAK,0.8860485577346071
2022/01/24 05:00:00+00,PEAK,0.7824590130012911
2022/01/24 05:00:00+00,OFF_PEAK,0.7922717185088701
2022/01/23 05:00:00+00,OFF_PEAK,0.7902475041287884
2022/01/22 05:00:00+00,OFF_PEAK,0.8172887874794943
2022/01/21 05:00:00+00,PEAK,0.7723697897278825
2022/01/21 05:00:00+00,OFF_PEAK,0.7909834776129366
2022/01/20 05:00:00+00,OFF_PEAK,0.791146439614957
2022/01/20 05:00:00+00,PEAK,0.7795587182753936
2022/01/19 05:00:00+00,OFF_PEAK,0.7875667449304381
2022/01/19 05:00:00+00,PEAK,0.8650734423624845
2022/01/18 05:00:00+00,PEAK,0.8085393602599414
2022/01/18 05:00:00+00,OFF_PEAK,0.7901140979918894
2022/01/17 05:00:00+00,OFF_PEAK,0.8226815075912162
2022/01/17 05:00:00+00,PEAK,0.7418897505757913
2022/01/15 05:00:00+00,OFF_PEAK,0.776752759127278
2022/01/16 05:00:00+00,OFF_PEAK,0.7691150042341545
2022/01/14 05:00:00+00,OFF_PEAK,0.8214259783174523
2022/01/14 05:00:00+00,PEAK,0.8646091372360867
2022/01/13 05:00:00+00,OFF_PEAK,0.7953366484762264
2022/01/12 05:00:00+00,PEAK,0.7571115292902472
2022/01/12 05:00:00+00,OFF_PEAK,0.7731715581481517
2022/01/13 05:00:00+00,PEAK,0.8247294810731404
2022/01/11 05:00:00+00,PEAK,0.7131160692369747
2022/01/11 05:00:00+00,OFF_PEAK,0.7833178216114038
2022/01/10 05:00:00+00,OFF_PEAK,0.7557367770208496
2022/01/10 05:00:00+00,PEAK,0.7521192367174167
2022/01/08 05:00:00+00,OFF_PEAK,0.7187762793549919
2022/01/09 05:00:00+00,OFF_PEAK,0.7349817845278687
2022/01/06 05:00:00+00,PEAK,0.7297442974167493
2022/01/06 05:00:00+00,OFF_PEAK,0.7359460413538611
2022/01/07 05:00:00+00,PEAK,0.697748301618476
2022/01/07 05:00:00+00,OFF_PEAK,0.6847879720909974
2022/01/05 05:00:00+00,PEAK,0.7421474391292471
2022/01/05 05:00:00+00,OFF_PEAK,0.7438673754858384
2022/01/04 05:00:00+00,OFF_PEAK,0.7921346131213854
2022/01/04 05:00:00+00,PEAK,0.7778896873573808
2022/01/03 05:00:00+00,OFF_PEAK,0.7974256146967056
2022/01/03 05:00:00+00,PEAK,0.7988652538831655
2022/01/02 05:00:00+00,OFF_PEAK,0.7906827712958892
2022/01/01 05:00:00+00,OFF_PEAK,0.8009580219220447
2021/12/31 05:00:00+00,PEAK,0.8418357195947455
2021/12/31 05:00:00+00,OFF_PEAK,0.7820007728988537
2021/12/30 05:00:00+00,OFF_PEAK,0.8185625642522933
2021/12/30 05:00:00+00,PEAK,0.8106340613309724
2021/12/29 05:00:00+00,OFF_PEAK,0.8353456548459053
2021/12/29 05:00:00+00,PEAK,0.8533846744180982
2021/12/28 05:00:00+00,OFF_PEAK,0.831021838980366
2021/12/28 05:00:00+00,PEAK,0.8271823325522777
2021/12/26 05:00:00+00,OFF_PEAK,0.849706566260862
2021/12/27 05:00:00+00,OFF_PEAK,0.8252865419889556
2021/12/27 05:00:00+00,PEAK,0.7973688333867037
2021/12/24 05:00:00+00,OFF_PEAK,0.7793224225221862
2021/12/24 05:00:00+00,PEAK,0.7342446394735221
2021/12/25 05:00:00+00,OFF_PEAK,0.8231006926398343
2021/12/23 05:00:00+00,OFF_PEAK,0.8161932960169437
2021/12/23 05:00:00+00,PEAK,0.8073225310271167
2021/12/22 05:00:00+00,PEAK,0.8619772293254124
2021/12/22 05:00:00+00,OFF_PEAK,0.8273928923259235
2021/12/21 05:00:00+00,OFF_PEAK,0.8221632530063915
2021/12/21 05:00:00+00,PEAK,0.8070375192121055
2021/12/20 05:00:00+00,PEAK,0.8373358453641273
2021/12/20 05:00:00+00,OFF_PEAK,0.8248671000840299
2021/12/19 05:00:00+00,OFF_PEAK,0.8020798494983278
2021/12/18 05:00:00+00,OFF_PEAK,0.7457578305181584
2021/12/17 05:00:00+00,OFF_PEAK,0.7577883186369042
2021/12/17 05:00:00+00,PEAK,0.7191176996658821
2021/12/16 05:00:00+00,PEAK,0.7791847823069756
2021/12/16 05:00:00+00,OFF_PEAK,0.8018869090645262
2021/12/15 05:00:00+00,PEAK,0.7973929940540746
2021/12/15 05:00:00+00,OFF_PEAK,0.7969407254521992
2021/12/14 05:00:00+00,PEAK,0.7640399435535515
2021/12/14 05:00:00+00,OFF_PEAK,0.7660048837646133
2021/12/12 05:00:00+00,OFF_PEAK,0.7856607343179032
2021/12/13 05:00:00+00,OFF_PEAK,0.8254776599682444
2021/12/13 05:00:00+00,PEAK,0.775670847003236
2021/12/11 05:00:00+00,OFF_PEAK,0.7523089774125455
2021/12/10 05:00:00+00,PEAK,0.7144884005461407
2021/12/10 05:00:00+00,OFF_PEAK,0.7819638955368439
2021/12/09 05:00:00+00,OFF_PEAK,0.812563138768638
2021/12/09 05:00:00+00,PEAK,0.8199724971859575
2021/12/08 05:00:00+00,OFF_PEAK,0.7972320445241773
2021/12/08 05:00:00+00,PEAK,0.8197323662526844
2021/12/07 05:00:00+00,PEAK,0.6177887497256054
2021/12/07 05:00:00+00,OFF_PEAK,0.7172549416453509
2021/12/06 05:00:00+00,PEAK,0.7710741827900565
2021/12/06 05:00:00+00,OFF_PEAK,0.748568319508077
2021/12/05 05:00:00+00,OFF_PEAK,0.7200377939460647
2021/12/04 05:00:00+00,OFF_PEAK,0.7164551161618475
2021/12/02 05:00:00+00,PEAK,0.7315825573079575
2021/12/02 05:00:00+00,OFF_PEAK,0.7765716568873485
2021/12/03 05:00:00+00,OFF_PEAK,0.7255892626047965
2021/12/03 05:00:00+00,PEAK,0.7616183618802068
2021/12/01 05:00:00+00,OFF_PEAK,0.7598451424078281
2021/12/01 05:00:00+00,PEAK,0.7721712450996534
2021/11/30 05:00:00+00,PEAK,0.7582868774950643
2021/11/30 05:00:00+00,OFF_PEAK,0.736278344273189
2021/11/29 05:00:00+00,OFF_PEAK,0.756418396367628
2021/11/29 05:00:00+00,PEAK,0.7465442397327411
2021/11/28 05:00:00+00,OFF_PEAK,0.7882788471607591
2021/11/27 05:00:00+00,OFF_PEAK,0.7906712377257559
2021/11/26 05:00:00+00,OFF_PEAK,0.7506191247917703
2021/11/26 05:00:00+00,PEAK,0.7628345301205686
2021/11/25 05:00:00+00,OFF_PEAK,0.8082357580091607
2021/11/25 05:00:00+00,PEAK,0.8541060600703116
2021/11/24 05:00:00+00,OFF_PEAK,0.7888619992953003
2021/11/24 05:00:00+00,PEAK,0.7626398433315824
2021/11/23 05:00:00+00,PEAK,0.7726404651575434
2021/11/23 05:00:00+00,OFF_PEAK,0.8100659198518503
2021/11/22 05:00:00+00,PEAK,0.739210694083836
2021/11/22 05:00:00+00,OFF_PEAK,0.7758088893273113
2021/11/21 05:00:00+00,OFF_PEAK,0.768432344057991
2021/11/19 05:00:00+00,PEAK,0.7184289292280163
2021/11/19 05:00:00+00,OFF_PEAK,0.7289716532404222
2021/11/20 05:00:00+00,OFF_PEAK,0.7448259354473703
2021/11/18 05:00:00+00,PEAK,0.7393328753314954
2021/11/18 05:00:00+00,OFF_PEAK,0.7907621726094163
2021/11/17 05:00:00+00,OFF_PEAK,0.7859877802469261
2021/11/17 05:00:00+00,PEAK,0.7764552247236344
2021/11/16 05:00:00+00,PEAK,0.7454171993212991
2021/11/16 05:00:00+00,OFF_PEAK,0.7879647453537382
2021/11/15 05:00:00+00,OFF_PEAK,0.783675762243789
2021/11/15 05:00:00+00,PEAK,0.7743899591688448
2021/11/14 05:00:00+00,OFF_PEAK,0.9585651402348073
2021/11/13 05:00:00+00,OFF_PEAK,0.7430383847269442
2021/11/11 05:00:00+00,OFF_PEAK,0.848430046259517
2021/11/11 05:00:00+00,PEAK,0.8138783681099184
2021/11/12 05:00:00+00,OFF_PEAK,0.8095602491433892
2021/11/12 05:00:00+00,PEAK,0.7917402844096937
2021/11/10 05:00:00+00,OFF_PEAK,0.841322064709297
2021/11/10 05:00:00+00,PEAK,0.8469105227096495
2021/11/09 05:00:00+00,OFF_PEAK,0.8118145724858605
2021/11/09 05:00:00+00,PEAK,0.8191394183503447
2021/11/08 05:00:00+00,OFF_PEAK,0.7908017506084498
2021/11/08 05:00:00+00,PEAK,0.8483543898904666
2021/11/07 04:00:00+00,OFF_PEAK,0.8143378369790027
2021/11/06 04:00:00+00,OFF_PEAK,0.7438505976387231
2021/11/05 04:00:00+00,PEAK,0.839962101161701
2021/11/05 04:00:00+00,OFF_PEAK,0.8067928570745377
2021/11/04 04:00:00+00,OFF_PEAK,0.8108466168403441
2021/11/04 04:00:00+00,PEAK,0.7974093182333195
2021/11/03 04:00:00+00,OFF_PEAK,0.8355386845034762
2021/11/03 04:00:00+00,PEAK,0.8239209031951886
2021/11/02 04:00:00+00,PEAK,0.8216828017036465
2021/11/02 04:00:00+00,OFF_PEAK,0.8071984390454908
